subject,predicate,object
<http://data.parliament.uk/depositedpapers/2285263> ,dc-term:relation ,<http://hansard.intranet.data.parliament.uk/Commons/2023-04-26/23042631000002>
<http://data.parliament.uk/depositedpapers/2285263> ,<http://data.parliament.uk/schema/parl#dateFirstIndexed> ,2023-04-26T17:47:00.5146546Z
<http://data.parliament.uk/depositedpapers/2285263> ,<http://data.parliament.uk/schema/parl#firstIndexedBy> ,REILLYAA^^xsd:string
<http://data.parliament.uk/depositedpapers/2285263> ,<http://data.parliament.uk/schema/parl#dateOfCommittmentToDeposit> ,2023-04-23T23:00:00Z
<http://data.parliament.uk/depositedpapers/2285263> ,<http://data.parliament.uk/schema/parl#depositedFile> ,<https://data.parliament.uk/DepositedPapers/files/DEP2023-0363/Robert_Jenrick_to_Stephen_Kinnock-Illegal_Migration_Bill.pdf>
<http://data.parliament.uk/depositedpapers/2285263> ,<http://data.parliament.uk/schema/parl#searchDate> ,24/04/2023
<http://data.parliament.uk/bills/60097> ,dc-term:relation ,<http://data.parliament.uk/depositedpapers/2285263>
<http://hansard.intranet.data.parliament.uk/Commons/2023-04-26/23042631000002> ,dc-term:relation ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359280 ,rdf:object ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359281 ,rdf:object ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359282 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359283 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359284 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359285 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359286 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359287 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359288 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359289 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359290 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359291 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359292 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359293 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359294 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359295 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359296 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359297 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359298 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359299 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359300 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359301 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
_:node1gup7vsc4x359302 ,rdf:subject ,<http://data.parliament.uk/depositedpapers/2285263>
