"Subject","Predicate","Object"
"http://parliament.uk/ontologies/procedure/Procedure","http://www.w3.org/2000/01/rdf-schema#comment","A procedure in a House or Houses. For example, the passage of a made affirmative statutory instrument in both Houses. A procedure may consist of business in a particular House, such as a division; business undertaken by both Houses jointly, such as a joint committee; processes applying to either House, such as a time period; and activities outside Parliament, such as the making of a statutory instrument. In this model a procedure that consists of business in both Houses is considered as a single procedure. Procedures may be constructed from commonly occurring sets of routes. For example, the set of routes involved in EVEL certification."
"http://parliament.uk/ontologies/procedure/routeHasCitation","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/procedure/Citation"
"nfb5dcc9f1e404e7a88a45fbc03b8e587b9","http://xmlns.com/foaf/0.1/name","Anya Somerville"
"http://parliament.uk/ontologies/procedure/","http://purl.org/dc/terms/description","A general purpose process flow model used to describe parliamentary procedure as a set of steps connected by routes. A step is a waypoint in a process, a route is a direction between steps and a procedure is analogous to a map of all possible routes. The model also describes the package of work in Parliament resulting from a bill or an instrument subject to a procedure."
"http://parliament.uk/ontologies/procedure/hasProcedure","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/procedure/isCollectedBy","http://www.w3.org/2000/01/rdf-schema#label","Is collected by"
"http://parliament.uk/ontologies/procedure/stepHasCitation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/procedure/Route","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/procedure/BusinessItem","http://www.w3.org/2000/01/rdf-schema#label","Business item"
"http://parliament.uk/ontologies/procedure/title","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/1999/02/22-rdf-syntax-ns#langString"
"http://parliament.uk/ontologies/procedure/WorkPackage","http://www.w3.org/2000/01/rdf-schema#label","Work package"
"http://parliament.uk/ontologies/procedure/Citation","http://www.w3.org/2000/01/rdf-schema#label","Citation"
"http://parliament.uk/ontologies/procedure/followsRoute","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/stepDescription","http://www.w3.org/2000/01/rdf-schema#label","Step description"
"http://parliament.uk/ontologies/procedure/focus","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/Citation","http://www.w3.org/2000/01/rdf-schema#comment","A citation of a document. A citation may be from a procedure, for example: the proposed negative statutory instrument procedure citing Schedule 7 to the European Union (Withdrawal) Act 2018. A citation may be from a step in a procedure, for example: the step 'CF - AND' in the made negative statutory instrument procedure citing Section 4(1) of the Statutory Instrument Act 1946. A citation may be from a step without reference to a particular procedure, for example: the step 'Considered for English votes for English laws (EVEL) certification' citing House of Commons public Standing Order 83P. A citation may be from a route in a procedure, for example: the route from 'Considered by the Joint Committee on Statutory Instruments' to 'Motion to approve the instrument tabled by the Government (House of Lords)' in both affirmative procedures citing House of Lords public Standing Order 72."
"http://parliament.uk/ontologies/procedure/fromStep","http://www.w3.org/2000/01/rdf-schema#comment","Relates a route to its input step."
"http://parliament.uk/ontologies/procedure/hasStepType","http://www.w3.org/2000/01/rdf-schema#label","Has step type"
"http://parliament.uk/ontologies/procedure/stepCollectionInHouse","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/StepCollection"
"nfb5dcc9f1e404e7a88a45fbc03b8e587b3","http://xmlns.com/foaf/0.1/homepage","https://robert-brook.com/"
"http://parliament.uk/ontologies/procedure/","http://xmlns.com/foaf/0.1/maker","nfb5dcc9f1e404e7a88a45fbc03b8e587b10"
"http://parliament.uk/ontologies/procedure/toStep","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/isCollectedBy","http://www.w3.org/2000/01/rdf-schema#comment","Relates a step to a step collection the step is collected by. A step collection collects one or more steps. A step may be collected by one or more step collections, or none."
"nfb5dcc9f1e404e7a88a45fbc03b8e587b8","http://xmlns.com/foaf/0.1/homepage","http://smethur.st/"
"http://parliament.uk/ontologies/procedure/Route","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/fromStep","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/procedure/Step"
"nfb5dcc9f1e404e7a88a45fbc03b8e587b12","http://xmlns.com/foaf/0.1/name","James Vinter"
"http://parliament.uk/ontologies/procedure/stepInHouse","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/procedure/House"
"http://parliament.uk/ontologies/procedure/stepCollectionInHouse","http://www.w3.org/2000/01/rdf-schema#comment","Relates a step collection to one House, or none."
"http://parliament.uk/ontologies/procedure/Procedure","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/procedure/routeHasCitation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/procedure/focus","http://www.w3.org/2000/01/rdf-schema#comment","Relates a work package to its focus, this being a work packageable thing."
"http://parliament.uk/ontologies/procedure/hasDocumentType","http://www.w3.org/2000/01/rdf-schema#comment","Relates a citation to the type of the document being cited."
"http://parliament.uk/ontologies/procedure/routeHasCitation","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/isCollectedBy","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/procedure/StepCollection"
"http://parliament.uk/ontologies/procedure/","http://purl.org/dc/terms/created","2018-02-20"
"http://parliament.uk/ontologies/procedure/WorkPackageableThing","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/procedure/followsRoute","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/procedure/Route"
"http://parliament.uk/ontologies/procedure/isCollectedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/procedure/procedureHasCitation","http://www.w3.org/2000/01/rdf-schema#comment","Relates a procedure to a citation. A procedure may have more than one citation, or none."
"http://parliament.uk/ontologies/procedure/stepDescription","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/1999/02/22-rdf-syntax-ns#langString"
"http://parliament.uk/ontologies/procedure/Route","http://www.w3.org/2000/01/rdf-schema#comment","A route is a link from one step to another. The source of a route may also be its destination. A route is available when the from step is True, actualised by a business item having a date in the past, or by the input from a logic gate step being True. The validity period of a route may be indicated by its start or end date. A route linking a business step actualised by a business item with a date in the past to a business step which has not been actualised indicates that actualisation of the step will happen in the future, being a causal relationship."
"http://parliament.uk/ontologies/procedure/","http://xmlns.com/foaf/0.1/maker","nfb5dcc9f1e404e7a88a45fbc03b8e587b9"
"http://parliament.uk/ontologies/procedure/stepInHouse","http://www.w3.org/2000/01/rdf-schema#comment","Relates a step to one or both Houses where such a relationship exists. A step may exist with no relationship to a House. For example, the making of a statutory instrument takes place outside of Parliament."
"http://parliament.uk/ontologies/procedure/subjectTo","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/hasStepType","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/Step"
"http://parliament.uk/ontologies/procedure/routeHasCitation","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/Route"
"http://parliament.uk/ontologies/procedure/uri","http://www.w3.org/2000/01/rdf-schema#label","URI"
"http://parliament.uk/ontologies/procedure/","http://xmlns.com/foaf/0.1/maker","nfb5dcc9f1e404e7a88a45fbc03b8e587b5"
"http://parliament.uk/ontologies/procedure/BusinessItem","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/House","http://www.w3.org/2000/01/rdf-schema#label","House"
"http://parliament.uk/ontologies/procedure/stepInHouse","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/procedure/title","http://www.w3.org/2000/01/rdf-schema#label","Title"
"http://parliament.uk/ontologies/procedure/StepType","http://www.w3.org/2000/01/rdf-schema#seeAlso","https://ukparliament.github.io/ontologies/procedure/flowcharts/meta/design-notes/"
"http://parliament.uk/ontologies/procedure/followsRoute","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/Procedure"
"http://parliament.uk/ontologies/procedure/stepInHouse","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/Step"
"http://parliament.uk/ontologies/procedure/WorkPackageableThing","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/title","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty"
"nfb5dcc9f1e404e7a88a45fbc03b8e587b11","http://xmlns.com/foaf/0.1/name","Jayne Sunley"
"http://parliament.uk/ontologies/procedure/stepHasCitation","http://www.w3.org/2000/01/rdf-schema#label","Step has citation"
"nfb5dcc9f1e404e7a88a45fbc03b8e587b1","http://xmlns.com/foaf/0.1/name","Chris Alcock"
"nfb5dcc9f1e404e7a88a45fbc03b8e587b3","http://xmlns.com/foaf/0.1/name","Robert Brook"
"http://parliament.uk/ontologies/procedure/followsRoute","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"nfb5dcc9f1e404e7a88a45fbc03b8e587b8","http://xmlns.com/foaf/0.1/name","Michael Smethurst"
"http://parliament.uk/ontologies/procedure/actualises","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/procedure/Step"
"http://parliament.uk/ontologies/procedure/StepType","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/focus","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/procedure/uri","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/Citation"
"http://parliament.uk/ontologies/procedure/House","http://www.w3.org/2000/01/rdf-schema#comment","A parliamentary House, for example: the House of Lords."
"http://parliament.uk/ontologies/procedure/DocumentType","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/procedure/hasProcedure","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/procedure/Procedure"
"http://parliament.uk/ontologies/procedure/toStep","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/procedure/","http://xmlns.com/foaf/0.1/maker","nfb5dcc9f1e404e7a88a45fbc03b8e587b12"
"http://parliament.uk/ontologies/procedure/WorkPackageableThing","http://www.w3.org/2000/01/rdf-schema#comment","A thing which is the focus of a work package. For example a statutory instrument paper or the work of a government department."
"http://parliament.uk/ontologies/procedure/routeHasCitation","http://www.w3.org/2000/01/rdf-schema#label","Route has citation"
"http://parliament.uk/ontologies/procedure/StepCollection","http://www.w3.org/2000/01/rdf-schema#label","Step collection"
"http://parliament.uk/ontologies/procedure/Step","http://www.w3.org/2000/01/rdf-schema#comment","A step is either a business step, a logic gate step or a decision step. Steps are joined by routes to form procedures. For example, within the SI procedures there exists a step named 'English Votes for English Laws (EVEL) consideration'. Steps may occur in more than one procedure. For example, all statutory instrument procedures include the EVEL consideration step."
"http://parliament.uk/ontologies/procedure/","http://xmlns.com/foaf/0.1/maker","nfb5dcc9f1e404e7a88a45fbc03b8e587b1"
"http://parliament.uk/ontologies/procedure/StepType","http://www.w3.org/2000/01/rdf-schema#comment","A step has one type. The type of a step is a business step, decision step, logical NOT step, logical AND step, logical OR step, arithmetic SUM step, arithmetic INCREMENT step, arithmetic EQUALS step, or summation step."
"nfb5dcc9f1e404e7a88a45fbc03b8e587b5","http://xmlns.com/foaf/0.1/name","Jack Dent"
"http://parliament.uk/ontologies/procedure/","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Ontology"
"http://parliament.uk/ontologies/procedure/formsPartOf","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/procedure/WorkPackage"
"http://parliament.uk/ontologies/procedure/fromStep","http://www.w3.org/2000/01/rdf-schema#label","From step"
"http://parliament.uk/ontologies/procedure/toStep","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/Route"
"http://parliament.uk/ontologies/procedure/stepDescription","http://www.w3.org/2000/01/rdf-schema#comment","Relates a step to its description."
"http://parliament.uk/ontologies/procedure/House","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/procedure/focus","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/procedure/WorkPackageableThing"
"http://parliament.uk/ontologies/procedure/isCollectedBy","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/Step"
"http://parliament.uk/ontologies/procedure/stepDescription","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty"
"http://parliament.uk/ontologies/procedure/Procedure","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/uri","http://www.w3.org/2000/01/rdf-schema#comment","Relates a citation to the URI of the document being cited."
"http://parliament.uk/ontologies/procedure/subjectTo","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/procedure/DocumentType","http://www.w3.org/2000/01/rdf-schema#label","Document type"
"http://parliament.uk/ontologies/procedure/hasDocumentType","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/procedure/DocumentType"
"http://parliament.uk/ontologies/procedure/uri","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/Step","http://www.w3.org/2000/01/rdf-schema#label","Step"
"http://parliament.uk/ontologies/procedure/","http://xmlns.com/foaf/0.1/maker","nfb5dcc9f1e404e7a88a45fbc03b8e587b11"
"http://parliament.uk/ontologies/procedure/Route","http://www.w3.org/2000/01/rdf-schema#label","Route"
"http://parliament.uk/ontologies/procedure/Procedure","http://www.w3.org/2000/01/rdf-schema#label","Procedure"
"http://parliament.uk/ontologies/procedure/procedureHasCitation","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/Procedure"
"nfb5dcc9f1e404e7a88a45fbc03b8e587b7","http://xmlns.com/foaf/0.1/name","Silver Oliver"
"http://parliament.uk/ontologies/procedure/Step","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/procedure/StepCollection","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/procedure/hasStepType","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/procedure/StepType"
"http://parliament.uk/ontologies/procedure/stepDescription","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/Step"
"http://parliament.uk/ontologies/procedure/hasDocumentType","http://www.w3.org/2000/01/rdf-schema#label","Has document type"
"http://parliament.uk/ontologies/procedure/WorkPackageableThing","http://www.w3.org/2000/01/rdf-schema#label","Work packageable thing"
"http://parliament.uk/ontologies/procedure/WorkPackage","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/procedure/followsRoute","http://www.w3.org/2000/01/rdf-schema#comment","Relates a procedure to a route. A route may appear in one or more procedures. For example, the route between 'Considered for English votes for English laws (EVEL) certification' to 'Certified as England only under the English votes for English laws (EVEL) process' appears in the draft negative, made negative, draft affirmative and made affirmative procedures."
"http://parliament.uk/ontologies/procedure/followsRoute","http://www.w3.org/2000/01/rdf-schema#label","Follows route"
"http://parliament.uk/ontologies/procedure/Step","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/StepCollection","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"nfb5dcc9f1e404e7a88a45fbc03b8e587b2","http://xmlns.com/foaf/0.1/name","David Beamish"
"http://parliament.uk/ontologies/procedure/","http://xmlns.com/foaf/0.1/maker","nfb5dcc9f1e404e7a88a45fbc03b8e587b4"
"http://parliament.uk/ontologies/procedure/hasProcedure","http://www.w3.org/2000/01/rdf-schema#label","Has procedure"
"http://parliament.uk/ontologies/procedure/hasProcedure","http://www.w3.org/2000/01/rdf-schema#comment","Relates a step collection to a procedure. A step collection has one procedure. A procedure may have one or more step collections, or none."
"http://parliament.uk/ontologies/procedure/hasProcedure","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/WorkPackage","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/stepHasCitation","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/Step"
"http://parliament.uk/ontologies/procedure/subjectTo","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/WorkPackage"
"http://parliament.uk/ontologies/procedure/","http://xmlns.com/foaf/0.1/maker","nfb5dcc9f1e404e7a88a45fbc03b8e587b8"
"http://parliament.uk/ontologies/procedure/uri","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2000/01/rdf-schema#Literal"
"http://parliament.uk/ontologies/procedure/DocumentType","http://www.w3.org/2000/01/rdf-schema#comment","The type of a document being cited, for example: a standing order or a section of legislation."
"http://parliament.uk/ontologies/procedure/formsPartOf","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/BusinessItem"
"http://parliament.uk/ontologies/procedure/actualises","http://www.w3.org/2000/01/rdf-schema#comment","Relates a business item to a step in a procedure by means of a route. For example, relating the second reading of a public bill to the second reading step in the procedure. A step may be actualised by more than one business item in different work packages. A business item may actualise one or more steps. For example, a business item appearing in the Order Paper including a debate on several motions may actualise steps relating to each motion."
"http://parliament.uk/ontologies/procedure/stepCollectionInHouse","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/DocumentType","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"nfb5dcc9f1e404e7a88a45fbc03b8e587b13","http://xmlns.com/foaf/0.1/name","Jane White"
"http://parliament.uk/ontologies/procedure/","http://xmlns.com/foaf/0.1/maker","nfb5dcc9f1e404e7a88a45fbc03b8e587b3"
"http://parliament.uk/ontologies/procedure/formsPartOf","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/stepInHouse","http://www.w3.org/2000/01/rdf-schema#label","Step in House"
"http://parliament.uk/ontologies/procedure/","http://xmlns.com/foaf/0.1/depiction","https://ukparliament.github.io/ontologies/procedure/procedure.png"
"http://parliament.uk/ontologies/procedure/subjectTo","http://www.w3.org/2000/01/rdf-schema#label","Subject to"
"http://parliament.uk/ontologies/procedure/StepType","http://www.w3.org/2000/01/rdf-schema#label","Step type"
"http://parliament.uk/ontologies/procedure/hasStepType","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"http://parliament.uk/ontologies/procedure/actualises","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/procedure/procedureHasCitation","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
"nfb5dcc9f1e404e7a88a45fbc03b8e587b10","http://xmlns.com/foaf/0.1/name","Dominic Stockbridge"
"http://parliament.uk/ontologies/procedure/fromStep","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/procedure/hasProcedure","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/procedure/StepCollection"
"nfb5dcc9f1e404e7a88a45fbc03b8e587b6","http://xmlns.com/foaf/0.1/name","Samu Lang"
"http://parliament.uk/ontologies/procedure/formsPartOf","http://www.w3.org/2000/01/rdf-schema#comment","Relates a business item to a work package it forms part of. One or more business items may form part of a work package. A business item may form part of one or more work packages, for example: a meeting of the Joint Committee on Statutory Instruments may consider one or more SIs, each SI being the focus of a separate work package."
"http://parliament.uk/ontologies/procedure/actualises","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/procedure/"
