"Subject","Predicate","Object"
"http://parliament.uk/ontologies/question-and-answer/FormOfAnswer","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/question-and-answer/DelegatedAnswer","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/allocation","http://www.w3.org/2000/01/rdf-schema#label","Allocation"
"http://parliament.uk/ontologies/question-and-answer/heading","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/question-and-answer/Question"
"http://parliament.uk/ontologies/question-and-answer/answerExpectedAs","http://www.w3.org/2000/01/rdf-schema#comment","Relates a question to a time-bound means of capturing the format of the answer expected (either oral or written)."
"http://parliament.uk/ontologies/question-and-answer/replacesAnswer","http://www.w3.org/2000/01/rdf-schema#label","Replaces answer"
"http://parliament.uk/ontologies/question-and-answer/Answer","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/answeredBy","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/question-and-answer/Answer"
"http://parliament.uk/ontologies/question-and-answer/AnsweringBody","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/question-and-answer/hasAnswerType","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/question-and-answer/askedBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/question-and-answer/refersToPreviousAnswer","http://www.w3.org/2000/01/rdf-schema#label","Refers to previous answer"
"http://parliament.uk/ontologies/question-and-answer/changedTo","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/ParliamentaryQuestion","http://www.w3.org/2000/01/rdf-schema#label","Parliamentary question"
"http://parliament.uk/ontologies/question-and-answer/answerTo","http://www.w3.org/2000/01/rdf-schema#label","Answer to"
"http://parliament.uk/ontologies/question-and-answer/hasChangeReason","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/question-and-answer/AnswerExpectedAsChangeReason"
"http://parliament.uk/ontologies/question-and-answer/answeredBy","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/question-and-answer/Incumbency"
"http://parliament.uk/ontologies/question-and-answer/isAnswerOral","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty"
"http://parliament.uk/ontologies/question-and-answer/answerExpectedInForm","http://www.w3.org/2000/01/rdf-schema#label","Answer expected in form"
"http://parliament.uk/ontologies/question-and-answer/answeringBody","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/question-and-answer/changedFrom","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/question-and-answer/delegatedTo","http://www.w3.org/2000/01/rdf-schema#label","Delegated to"
"http://parliament.uk/ontologies/question-and-answer/AnswerExpectedAsChangeReason","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/question-and-answer/refersToDocument","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"ndd80500703644142b9f368bc224dee52b3","http://xmlns.com/foaf/0.1/homepage","http://smethur.st/"
"http://parliament.uk/ontologies/question-and-answer/Document","http://www.w3.org/2000/01/rdf-schema#comment","A document."
"http://parliament.uk/ontologies/question-and-answer/AnswerExpectedAsChange","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/question-and-answer/ArmsLengthBody","http://www.w3.org/2000/01/rdf-schema#label","Arm's length body"
"http://parliament.uk/ontologies/question-and-answer/AnswerExpectedAs","http://www.w3.org/2000/01/rdf-schema#comment","A time-bound means of defining the form of answer expected for a question, being oral or written. In the House of Commons, a question tabled in expectation of an oral answer may change to a question in expectation of a written answer - and would have two Answer Expected As relationships: one for the first period when the form of answer expected is oral and one for the second period when the form of answer expected is written."
"http://parliament.uk/ontologies/question-and-answer/startsAllocation","http://www.w3.org/2000/01/rdf-schema#label","Starts allocation"
"http://parliament.uk/ontologies/question-and-answer/Transferral","http://www.w3.org/2000/01/rdf-schema#comment","The act of one answering body transferring responsibility for answering a question to another answering body."
"http://parliament.uk/ontologies/question-and-answer/FormOfAnswer","http://www.w3.org/2000/01/rdf-schema#label","Form of answer"
"http://parliament.uk/ontologies/question-and-answer/delegatedTo","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/BusinessQuestion","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/refersToLibraryDeposit","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/question-and-answer/pursuantTo","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/question-and-answer/PursuableThing"
"http://parliament.uk/ontologies/question-and-answer/changedTo","http://www.w3.org/2000/01/rdf-schema#comment","Relates a change in the form of answer expected to the expectation subsequent to that change."
"http://parliament.uk/ontologies/question-and-answer/isAnswerOral","http://www.w3.org/2000/01/rdf-schema#comment","Determines if the answer is given orally in the Chamber. If true the answer is oral. If false the answer is written. The distinction only applies to answers to parliamentary questions. All other answers are always oral."
"http://parliament.uk/ontologies/question-and-answer/ParliamentaryQuestion","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/endsAllocation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/question-and-answer/replacesAnswer","http://www.w3.org/2000/01/rdf-schema#comment","Relates an answer to a subsequent answer given to the same question e.g. a holding answer to a substantive answer, or a substantive answer to a corrected answer, a corrected answer to a further corrected answer. Substantive answers replace holding answers in whole, whereas corrected answers may replace a previous answer in whole or in part."
"http://parliament.uk/ontologies/question-and-answer/AnswerExpectedAs","http://www.w3.org/2000/01/rdf-schema#label","Answer expected as"
"http://parliament.uk/ontologies/question-and-answer/refersToDocument","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/question-and-answer/Document"
"http://parliament.uk/ontologies/question-and-answer/","http://purl.org/dc/terms/title","Question and answer ontology"
"http://parliament.uk/ontologies/question-and-answer/refersToPreviousAnswer","http://www.w3.org/2000/01/rdf-schema#comment","Relates an answer to a previous answer that answers the question in whole or in part e.g. 'I refer the honourable X to the answer given...'"
"http://parliament.uk/ontologies/question-and-answer/","http://xmlns.com/foaf/0.1/maker","ndd80500703644142b9f368bc224dee52b2"
"http://parliament.uk/ontologies/question-and-answer/","http://xmlns.com/foaf/0.1/depiction","https://ukparliament.github.io/ontologies/question-and-answer/question-and-answer.svg"
"http://parliament.uk/ontologies/question-and-answer/heading","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty"
"http://parliament.uk/ontologies/question-and-answer/answerExpectedInForm","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/question-and-answer/endsAllocation","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/question-and-answer/AnsweringBodyAllocation"
"http://parliament.uk/ontologies/question-and-answer/startsAllocation","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/question-and-answer/Transferral"
"http://parliament.uk/ontologies/question-and-answer/","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Ontology"
"http://parliament.uk/ontologies/question-and-answer/Document","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/Incumbency","http://www.w3.org/2000/01/rdf-schema#label","Incumbency"
"http://parliament.uk/ontologies/question-and-answer/answerExpectedAs","http://www.w3.org/2000/01/rdf-schema#label","Answer expected as"
"http://parliament.uk/ontologies/question-and-answer/pursuantTo","http://www.w3.org/2000/01/rdf-schema#label","Pursuant to"
"http://parliament.uk/ontologies/question-and-answer/interestsDeclared","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/refersToDocument","http://www.w3.org/2000/01/rdf-schema#comment","Relates a written answer to a document provided by the answering body. This may be provided as an attachment to the answer text. The document might form part or all of the answer."
"http://parliament.uk/ontologies/question-and-answer/changedTo","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/question-and-answer/AnswerExpectedAsChange"
"http://parliament.uk/ontologies/question-and-answer/AnswerExpectedAsChange","http://www.w3.org/2000/01/rdf-schema#comment","In the House of Commons, the change from an expectation of an oral answer to an expectation of a written answer. The change of expectation may be because the Member tabling the question is unable to attend the Chamber at the time the question was due to be answered, or because a question may be due in the Chamber but may not be reached because the allocated time runs out. In the case of a Member not being present, they may either withdraw or unstar the question. Unstarring removes the question from the Order Paper and changes the form of the answer expected to written. When a question is not reached, the question is given a written answer unless the Member withdraws the question. In the House of Lords, a different Member attends the Chamber and asks the question on the tabling Member's behalf when the tabling Member cannot attend. There is no requirement for unstarring. In the House of Lords, questions tabled in expectation of an oral answer are always reached. There is no requirement for handling questions not reached."
"http://parliament.uk/ontologies/question-and-answer/answerText","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/question-and-answer/Answer"
"http://parliament.uk/ontologies/question-and-answer/dateForAnswer","http://www.w3.org/2000/01/rdf-schema#comment","Relates a Parliamentary Question to a date for answer. For an ordinary written question this is expected to be within 7 days of tabling. If the Member requests an earlier answer they must raise it as a named day question. See isDateForAnswerNamed."
"http://parliament.uk/ontologies/question-and-answer/isDateForAnswerNamed","http://www.w3.org/2000/01/rdf-schema#comment","Determines if the Member tabling a written parliamentary question has requested that it be answered by a named day. Note that named day questions can only be tabled in the House of Commons. Most written questions are ordinary and the value here is false. By convention a Member can expect such questions to be answered within 7 days of tabling. Named day questions are used to elicit a faster response."
"http://parliament.uk/ontologies/question-and-answer/answerExpectedAs","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/ParliamentaryQuestion","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/question-and-answer/ArmsLengthBody","http://www.w3.org/2000/01/rdf-schema#comment","A government organisation that may provide an answering body with information necessary to answer a question allocated to that answering body."
"http://parliament.uk/ontologies/question-and-answer/allocation","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/question-and-answer/allocatedTo","http://www.w3.org/2000/01/rdf-schema#label","Allocated to"
"http://parliament.uk/ontologies/question-and-answer/Answer","http://www.w3.org/2000/01/rdf-schema#label","Answer"
"http://parliament.uk/ontologies/question-and-answer/isQuestionSubstantive","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/AnswerExpectedAsChangeReason","http://www.w3.org/2000/01/rdf-schema#comment","The reason, being either unstarred or not reached, for a change in the expected form of an answer."
"http://parliament.uk/ontologies/question-and-answer/askedBy","http://www.w3.org/2000/01/rdf-schema#comment","Relates a question to an incumbency of the person asking the question. This may be an incumbency in a House seat or an incumbency in another position. In the House of Lords the Member who tabled a question in expectation of an oral answer may delegate another Member to be present in the Chamber to receive the answer. Parliamentary questions are tabled with the Lords or Commons Table Offices; urgent and private notice questions are applied for to the Speaker or Lord Speaker privately."
"ndd80500703644142b9f368bc224dee52b4","http://xmlns.com/foaf/0.1/name","Anya Somerville"
"http://parliament.uk/ontologies/question-and-answer/askedBy","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/question-and-answer/Question"
"http://parliament.uk/ontologies/question-and-answer/dateForAnswer","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty"
"http://parliament.uk/ontologies/question-and-answer/allocatedTo","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/ArmsLengthBody","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/question-and-answer/Question","http://www.w3.org/2000/01/rdf-schema#comment","A question may be an oral or written parliamentary question, an urgent  - or private notice - question or a business question. A question is asked by a Member of a House of an answering body."
"http://parliament.uk/ontologies/question-and-answer/Question","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/questionText","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/1999/02/22-rdf-syntax-ns#langString"
"http://parliament.uk/ontologies/question-and-answer/OrganisationAccountableToParliament","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"ndd80500703644142b9f368bc224dee52b1","http://xmlns.com/foaf/0.1/homepage","https://robert-brook.com/"
"http://parliament.uk/ontologies/question-and-answer/answeredBy","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/question-and-answer/answerTo","http://www.w3.org/2000/01/rdf-schema#comment","Allows an answer to be associated with one or more questions. This replicates more precisely the current functionality around grouped questions. In other words, a group of questions tabled by a single Member in receipt of the same answer. There is some debate as to whether the same text given in answer to questions from multiple Members can be considered one, or the same, answer. This also allows a single question to have many answers. Sometimes there will be multiple answers from a single answering body at different points in time (holding answer, substantive answer, corrected substantive answer). Sometimes different answers from different answering bodies to the same question e.g. answers to a round robin question. Note that this is a major change to current data models, where a single question can have one and only one answer, and a single answer can be to one and only one question."
"http://parliament.uk/ontologies/question-and-answer/AnswerExpectedAs","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/BusinessQuestion","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/question-and-answer/allocatedTo","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/question-and-answer/AnsweringBodyAllocation"
"http://parliament.uk/ontologies/question-and-answer/dateForAnswer","http://www.w3.org/2000/01/rdf-schema#label","Date for answer"
"http://parliament.uk/ontologies/question-and-answer/OrganisationAccountableToParliament","http://www.w3.org/2000/01/rdf-schema#label","Organisation accountable to Parliament"
"http://parliament.uk/ontologies/question-and-answer/answeringBody","http://www.w3.org/2000/01/rdf-schema#comment","Relates an answer to the answering body that provided it. A single answer can only be provided by one answering body."
"http://parliament.uk/ontologies/question-and-answer/askedBy","http://www.w3.org/2000/01/rdf-schema#label","Asked by"
"http://parliament.uk/ontologies/question-and-answer/PursuableThing","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/question-and-answer/answerTo","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/question-and-answer/Question"
"http://parliament.uk/ontologies/question-and-answer/endsAllocation","http://www.w3.org/2000/01/rdf-schema#comment","Relates an act of transferral to the answering body allocation ended by that transferral. A transferral always ends one allocation. An allocation may be ended by one transferral, or none."
"http://parliament.uk/ontologies/question-and-answer/answerText","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/1999/02/22-rdf-syntax-ns#langString"
"ndd80500703644142b9f368bc224dee52b2","http://xmlns.com/foaf/0.1/name","Ned Morrell"
"http://parliament.uk/ontologies/question-and-answer/AnswerExpectedAsChange","http://www.w3.org/2000/01/rdf-schema#label","Answer expected as change"
"http://parliament.uk/ontologies/question-and-answer/Question","http://www.w3.org/2000/01/rdf-schema#label","Question"
"http://parliament.uk/ontologies/question-and-answer/isQuestionSubstantive","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2001/XMLSchema#boolean"
"http://parliament.uk/ontologies/question-and-answer/changedTo","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/question-and-answer/AnswerExpectedAs"
"http://parliament.uk/ontologies/question-and-answer/heading","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/BusinessQuestion","http://www.w3.org/2000/01/rdf-schema#comment","Business questions are a means by which Members of the House of Commons may ask the Leader of the House about forthcoming business. Both question and answer will be spoken in the Chamber."
"http://parliament.uk/ontologies/question-and-answer/AnswerType","http://www.w3.org/2000/01/rdf-schema#label","Answer type"
"http://parliament.uk/ontologies/question-and-answer/UrgentQuestion","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/changedFrom","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/question-and-answer/AnswerExpectedAs"
"http://parliament.uk/ontologies/question-and-answer/PursuableThing","http://www.w3.org/2000/01/rdf-schema#label","Pursuable thing"
"http://parliament.uk/ontologies/question-and-answer/AnsweringBody","http://www.w3.org/2000/01/rdf-schema#subClassOf","http://parliament.uk/ontologies/question-and-answer/OrganisationAccountableToParliament"
"http://parliament.uk/ontologies/question-and-answer/interestsDeclared","http://www.w3.org/2000/01/rdf-schema#comment","Indicates whether the Member asking the question has declared they have interests which may be relevant to the subject matter of the question."
"http://parliament.uk/ontologies/question-and-answer/AnsweringBodyAllocation","http://www.w3.org/2000/01/rdf-schema#label","Answering body allocation"
"http://parliament.uk/ontologies/question-and-answer/refersToDocument","http://www.w3.org/2000/01/rdf-schema#label","Refers to document"
"http://parliament.uk/ontologies/question-and-answer/questionText","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/LibraryDeposit","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/question-and-answer/dateForAnswer","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/question-and-answer/ParliamentaryQuestion"
"http://parliament.uk/ontologies/question-and-answer/dateForAnswer","http://www.w3.org/2000/01/rdf-schema#range","http://www.w3.org/2001/XMLSchema#date"
"http://parliament.uk/ontologies/question-and-answer/allocation","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/question-and-answer/AnsweringBodyAllocation"
"http://parliament.uk/ontologies/question-and-answer/refersToLibraryDeposit","http://www.w3.org/2000/01/rdf-schema#comment","Relates an answer to a Library deposit i.e. the answer to a question may include a commitment to deposit papers in the Libraries of either House."
"http://parliament.uk/ontologies/question-and-answer/changedTo","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/question-and-answer/allocatedTo","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/question-and-answer/FormOfAnswer","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/isQuestionSubstantive","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#DatatypeProperty"
"http://parliament.uk/ontologies/question-and-answer/refersToPreviousAnswer","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/question-and-answer/answerText","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/question-and-answer/"
"http://parliament.uk/ontologies/question-and-answer/questionText","http://www.w3.org/2000/01/rdf-schema#comment","Relates a question to the actual text of the question as asked by the Member."
"http://parliament.uk/ontologies/question-and-answer/answerTo","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/question-and-answer/Answer"
"http://parliament.uk/ontologies/question-and-answer/Answer","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
