subject,predicate,object
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-11-28T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-11-29T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-11-30T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-01T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-02T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-03T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-04T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-05T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-06T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-07T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-08T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-09T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-10T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-11T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-12T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-13T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-14T18:02:06.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-15T18:02:05.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-19T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-20T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-21T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-22T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-23T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-24T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-25T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-26T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-27T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-28T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-29T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-30T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2022-12-31T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-01T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-02T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-03T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-04T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-05T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-06T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-07T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-08T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-09T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-10T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-11T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-12T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-13T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-14T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-15T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-16T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-17T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-18T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-19T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-20T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-21T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-22T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-23T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-24T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-25T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-26T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-27T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-28T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-29T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-30T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-01-31T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-01T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-02T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-03T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-04T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-05T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-06T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-07T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-08T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-09T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-10T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-11T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-12T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-13T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-14T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-15T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-16T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-17T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-18T18:02:06.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-19T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-20T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-21T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-22T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-23T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-24T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-25T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-26T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-27T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-02-28T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-01T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-02T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-03T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-04T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-05T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-06T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-07T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-08T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-09T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-10T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-11T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-12T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-13T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-14T18:02:04.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-15T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-16T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-17T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-18T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-19T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-20T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-21T18:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-22T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-23T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-24T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-25T18:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-26T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-27T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-28T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-29T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-30T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-03-31T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-01T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-02T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-03T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-04T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-05T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-06T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-07T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-08T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-09T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-10T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-11T17:02:02.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-12T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-13T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-14T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-15T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-16T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-17T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#dateLastModified> ,2023-04-18T17:02:03.0000000Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2022-23/902088> ,<http://data.parliament.uk/schema/parl#indexStatus> ,Indexed
