subject,predicate,object
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#askingMemberPrinted> ,"Moran, Layla"
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#pqStatus> ,Holding
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#answeringMember> ,<http://data.parliament.uk/members/4362>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#answeringMemberPrinted> ,Edward Argar
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#uin> ,183274
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#dateForAnswer> ,22/04/2021
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#registeredInterest> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#dateTabled> ,2021-04-19T00:00:00Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#hasTable> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#questionText> ,"<p>To ask the Secretary of State for Health and Social Care, pursuant to the Answer of 13 April 2021 to Question 176020 on Hospitals: Parking, how much notice in days he plans to provide to NHS staff working at NHS hospitals in England prior to the reintroduction those car parking charges.</p>"
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#tablingMember> ,<http://data.parliament.uk/members/4656>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#tablingMemberPrinted> ,"Moran, Layla"
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#answerText> ,<p>The Department of Health and Social Care has indicated that it will not be possible to answer this question within the usual time period. An answer is being prepared and will be provided as soon as it is available.</p>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#answeringDept> ,<http://data.parliament.uk/terms/442437>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#answeringDeptPrinted> ,Department of Health and Social Care
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,dc-term:relation ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/176020>
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#correctedWmsMc> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#prorogationAnswer> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#hansardHeading> ,Hospitals: Parking
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#transferredQuestion> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#dateFirstIndexed> ,2021-04-20T10:03:58.2248507Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#firstIndexedBy> ,PATELJA^^xsd:string
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#failedOral> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#questionTextFromTabled> ,TRUE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#searchDate> ,22/04/2021
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#unstarredQuestion> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#wpqType> ,Named Day
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#parliamentNumber> ,58
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#sessionNumber> ,1
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#headingChanged> ,Published
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#headingDueDate> ,22/04/2021
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#containsAttachment> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#groupedAnswer> ,FALSE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#holdingAnswer> ,TRUE
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274> ,<http://data.parliament.uk/schema/parl#dateOfHoldingAnswer> ,2021-04-22T00:00:00Z
<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/176020> ,dc-term:relation ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274>
_:node1gu7b0hkax28024 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274>
_:node1gu7b0hkax28025 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274>
_:node1gu7b0hkax28026 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274>
_:node1gu7b0hkax28027 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274>
_:node1gu7b0hkax28028 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274>
_:node1gu7b0hkax28029 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274>
_:node1gu7b0hkax28030 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274>
_:node1gu7b0hkax28031 ,rdf:subject ,<http://data.parliament.uk/writtenparliamentaryquestion/commons/2019-21/183274>
